ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
53274,variation,,Tubo rectangular galvanizado 60x40x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"18,92",,,,,,,TRGV140,,,,,,4,Color,Blanco,,1,,,,,,,,
53275,variation,,Tubo rectangular galvanizado 60x40x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"18,92",,,,,,,TRGV140,,,,,,5,Color,Negro,,1,,,,,,,,
53280,variation,,Tubo rectangular galvanizado 60x40x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"23,18",,,,,,,TRGV141,,,,,,5,Color,Negro,,1,,,,,,,,
53276,variation,,Tubo rectangular galvanizado 60x40x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"23,18",,,,,,,TRGV141,,,,,,1,Color,Personalizado,,1,,,,,,,,
53277,variation,,Tubo rectangular galvanizado 60x40x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"23,18",,,,,,,TRGV141,,,,,,2,Color,Oxido,,1,,,,,,,,
53278,variation,,Tubo rectangular galvanizado 60x40x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"23,18",,,,,,,TRGV141,,,,,,3,Color,Hierro,,1,,,,,,,,
53279,variation,,Tubo rectangular galvanizado 60x40x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"23,18",,,,,,,TRGV141,,,,,,4,Color,Blanco,,1,,,,,,,,
53281,variation,,Tubo rectangular galvanizado 60x40x3 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,74",,,,,,,TRGV142,,,,,,1,Color,Personalizado,,1,,,,,,,,
53282,variation,,Tubo rectangular galvanizado 60x40x3 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,74",,,,,,,TRGV142,,,,,,2,Color,Oxido,,1,,,,,,,,
53283,variation,,Tubo rectangular galvanizado 60x40x3 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,74",,,,,,,TRGV142,,,,,,3,Color,Hierro,,1,,,,,,,,
53284,variation,,Tubo rectangular galvanizado 60x40x3 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,74",,,,,,,TRGV142,,,,,,4,Color,Blanco,,1,,,,,,,,
53285,variation,,Tubo rectangular galvanizado 60x40x3 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"32,74",,,,,,,TRGV142,,,,,,5,Color,Negro,,1,,,,,,,,
53288,variation,,Tubo rectangular galvanizado 70x20x1.5 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"15,78",,,,,,,TRGV143,,,,,,3,Color,Hierro,,1,,,,,,,,
53289,variation,,Tubo rectangular galvanizado 70x20x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"15,78",,,,,,,TRGV143,,,,,,4,Color,Blanco,,1,,,,,,,,
53290,variation,,Tubo rectangular galvanizado 70x20x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"15,78",,,,,,,TRGV143,,,,,,5,Color,Negro,,1,,,,,,,,
53286,variation,,Tubo rectangular galvanizado 70x20x1.5 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"15,78",,,,,,,TRGV143,,,,,,1,Color,Personalizado,,1,,,,,,,,
53287,variation,,Tubo rectangular galvanizado 70x20x1.5 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"15,78",,,,,,,TRGV143,,,,,,2,Color,Oxido,,1,,,,,,,,
53291,variation,,Tubo rectangular galvanizado 70x30x1.5 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"20,54",,,,,,,TRGV144,,,,,,1,Color,Personalizado,,1,,,,,,,,
53292,variation,,Tubo rectangular galvanizado 70x30x1.5 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"20,54",,,,,,,TRGV144,,,,,,2,Color,Oxido,,1,,,,,,,,
53293,variation,,Tubo rectangular galvanizado 70x30x1.5 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"20,54",,,,,,,TRGV144,,,,,,3,Color,Hierro,,1,,,,,,,,
53294,variation,,Tubo rectangular galvanizado 70x30x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"20,54",,,,,,,TRGV144,,,,,,4,Color,Blanco,,1,,,,,,,,
53295,variation,,Tubo rectangular galvanizado 70x30x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"20,54",,,,,,,TRGV144,,,,,,5,Color,Negro,,1,,,,,,,,
53298,variation,,Tubo rectangular galvanizado 70x40x1.5 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV145,,,,,,3,Color,Hierro,,1,,,,,,,,
53299,variation,,Tubo rectangular galvanizado 70x40x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV145,,,,,,4,Color,Blanco,,1,,,,,,,,
53300,variation,,Tubo rectangular galvanizado 70x40x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV145,,,,,,5,Color,Negro,,1,,,,,,,,
53296,variation,,Tubo rectangular galvanizado 70x40x1.5 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV145,,,,,,1,Color,Personalizado,,1,,,,,,,,
53297,variation,,Tubo rectangular galvanizado 70x40x1.5 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV145,,,,,,2,Color,Oxido,,1,,,,,,,,
53301,variation,,Tubo rectangular galvanizado 70x40x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV146,,,,,,1,Color,Personalizado,,1,,,,,,,,
53302,variation,,Tubo rectangular galvanizado 70x40x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV146,,,,,,2,Color,Oxido,,1,,,,,,,,
53303,variation,,Tubo rectangular galvanizado 70x40x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV146,,,,,,3,Color,Hierro,,1,,,,,,,,
53304,variation,,Tubo rectangular galvanizado 70x40x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV146,,,,,,4,Color,Blanco,,1,,,,,,,,
53305,variation,,Tubo rectangular galvanizado 70x40x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"25,54",,,,,,,TRGV146,,,,,,5,Color,Negro,,1,,,,,,,,
53309,variation,,Tubo rectangular galvanizado 70x50x2 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"27,76",,,,,,,TRGV147,,,,,,4,Color,Blanco,,1,,,,,,,,
53310,variation,,Tubo rectangular galvanizado 70x50x2 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"27,76",,,,,,,TRGV147,,,,,,5,Color,Negro,,1,,,,,,,,
53306,variation,,Tubo rectangular galvanizado 70x50x2 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"27,76",,,,,,,TRGV147,,,,,,1,Color,Personalizado,,1,,,,,,,,
53307,variation,,Tubo rectangular galvanizado 70x50x2 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"27,76",,,,,,,TRGV147,,,,,,2,Color,Oxido,,1,,,,,,,,
53308,variation,,Tubo rectangular galvanizado 70x50x2 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"27,76",,,,,,,TRGV147,,,,,,3,Color,Hierro,,1,,,,,,,,
53311,variation,,Tubo rectangular galvanizado 80x15x1.5 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"16,96",,,,,,,TRGV148,,,,,,1,Color,Personalizado,,1,,,,,,,,
53312,variation,,Tubo rectangular galvanizado 80x15x1.5 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"16,96",,,,,,,TRGV148,,,,,,2,Color,Oxido,,1,,,,,,,,
53313,variation,,Tubo rectangular galvanizado 80x15x1.5 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"16,96",,,,,,,TRGV148,,,,,,3,Color,Hierro,,1,,,,,,,,
53314,variation,,Tubo rectangular galvanizado 80x15x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"16,96",,,,,,,TRGV148,,,,,,4,Color,Blanco,,1,,,,,,,,
53315,variation,,Tubo rectangular galvanizado 80x15x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"16,96",,,,,,,TRGV148,,,,,,5,Color,Negro,,1,,,,,,,,
53319,variation,,Tubo rectangular galvanizado 80x20x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"17,56",,,,,,,TRGV149,,,,,,4,Color,Blanco,,1,,,,,,,,
53320,variation,,Tubo rectangular galvanizado 80x20x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"17,56",,,,,,,TRGV149,,,,,,5,Color,Negro,,1,,,,,,,,
53316,variation,,Tubo rectangular galvanizado 80x20x1.5 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"17,56",,,,,,,TRGV149,,,,,,1,Color,Personalizado,,1,,,,,,,,
53317,variation,,Tubo rectangular galvanizado 80x20x1.5 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"17,56",,,,,,,TRGV149,,,,,,2,Color,Oxido,,1,,,,,,,,
53318,variation,,Tubo rectangular galvanizado 80x20x1.5 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"17,56",,,,,,,TRGV149,,,,,,3,Color,Hierro,,1,,,,,,,,
53321,variation,,Tubo rectangular galvanizado 80x30x1.5 - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV150,,,,,,1,Color,Personalizado,,1,,,,,,,,
53322,variation,,Tubo rectangular galvanizado 80x30x1.5 - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV150,,,,,,2,Color,Oxido,,1,,,,,,,,
53323,variation,,Tubo rectangular galvanizado 80x30x1.5 - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV150,,,,,,3,Color,Hierro,,1,,,,,,,,
53324,variation,,Tubo rectangular galvanizado 80x30x1.5 - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV150,,,,,,4,Color,Blanco,,1,,,,,,,,
53325,variation,,Tubo rectangular galvanizado 80x30x1.5 - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"19,54",,,,,,,TRGV150,,,,,,5,Color,Negro,,1,,,,,,,,
53048,variable,TRGV151,Tubo rectangular galvanizado 80x30x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,3.45,6000,30,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1028,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53049,variable,TRGV152,Tubo rectangular galvanizado 80x40x1.5,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,2.87,6000,40,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1029,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53050,variable,TRGV153,Tubo rectangular galvanizado 80x40x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,3.79,6000,40,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1030,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53051,variable,TRGV154,Tubo rectangular galvanizado 80x40x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,5.4,6000,40,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1031,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53052,variable,TRGV155,Tubo rectangular galvanizado 80x40x4,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,6.98,6000,40,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1032,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53053,variable,TRGV156,Tubo rectangular galvanizado 80x50x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,4.11,6000,50,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1033,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53054,variable,TRGV157,Tubo rectangular galvanizado 80x50x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,5.89,6000,50,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1034,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53055,variable,TRGV158,Tubo rectangular galvanizado 80x60x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,4.43,6000,60,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1035,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53056,variable,TRGV159,Tubo rectangular galvanizado 80x60x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,6.38,6000,60,80,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1036,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53057,variable,TRGV160,Tubo rectangular galvanizado 90x50x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,4.43,6000,50,90,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,1037,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53058,variable,TRGV161,Tubo rectangular galvanizado 100x20x1.5,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,2.94,6000,20,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,961,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53059,variable,TRGV162,Tubo rectangular galvanizado 100x30x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,4.11,6000,30,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,962,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53060,variable,TRGV163,Tubo rectangular galvanizado 100x40x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,4.43,6000,40,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,963,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53061,variable,TRGV164,Tubo rectangular galvanizado 100x40x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,6.38,6000,40,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,964,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53062,variable,TRGV165,Tubo rectangular galvanizado 100x50x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,4.76,6000,50,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,965,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53063,variable,TRGV166,Tubo rectangular galvanizado 100x50x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,6.86,6000,50,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,966,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53064,variable,TRGV167,Tubo rectangular galvanizado 100x50x4,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,8.93,6000,50,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,967,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53065,variable,TRGV168,Tubo rectangular galvanizado 100x60x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,7.35,6000,60,100,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,968,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53066,variable,TRGV169,Tubo rectangular galvanizado 120x40x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,5.09,6000,40,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,969,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53067,variable,TRGV170,Tubo rectangular galvanizado 120x40x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,7.35,6000,40,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,970,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53068,variable,TRGV171,Tubo rectangular galvanizado 120x60x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,5.74,6000,60,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,971,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53069,variable,TRGV172,Tubo rectangular galvanizado 120x60x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,8.33,6000,60,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,972,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53070,variable,TRGV173,Tubo rectangular galvanizado 120x80x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,9.32,6000,80,120,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,973,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53071,variable,TRGV174,Tubo rectangular galvanizado 140x80x3,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,10.3,6000,80,140,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,974,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
53072,variable,TRGV175,Tubo rectangular galvanizado 150x50x2,1,0,visible,Tubo liso galvanizado de acero soldado con calidad s 235 (st37),,,,taxable,,1,,,0,0,6.31,6000,50,150,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Rectangular Galvanizado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/08/metalhive-tubo-rectangular-galvanizado-min.webp,,,,,,,,,975,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Calidad del acero,s 235 (st37),1,1,Corte a medida,Disponible,1,1
