ID,Tipo,Descripción corta,Descripción,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
12916,variable,Pletina de hierro de 45x7 mm,Pletina de hierro de 45x7 mm. Calidad: S275JR,252,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12917,variable,Pletina de hierro de 45x8 mm,Pletina de hierro de 45x8 mm. Calidad: S275JR,253,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12918,variable,Pletina de hierro de 45x10 mm,Pletina de hierro de 45x10 mm. Calidad: S275JR,239,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12919,variable,Pletina de hierro de 45x12 mm,Pletina de hierro de 45x12 mm. Calidad: S275JR,240,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12920,variable,Pletina de hierro de 45x14 mm,Pletina de hierro de 45x14 mm. Calidad: S275JR,241,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12921,variable,Pletina de hierro de 45x15 mm,Pletina de hierro de 45x15 mm. Calidad: S275JR,242,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12922,variable,Pletina de hierro de 45x16 mm,Pletina de hierro de 45x16 mm. Calidad: S275JR,243,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12923,variable,Pletina de hierro de 45x18 mm,Pletina de hierro de 45x18 mm. Calidad: S275JR,244,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12924,variable,Pletina de hierro de 45x20 mm,Pletina de hierro de 45x20 mm. Calidad: S275JR,245,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12925,variable,Pletina de hierro de 45x25 mm,Pletina de hierro de 45x25 mm. Calidad: S275JR,246,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12926,variable,Pletina de hierro de 45x30 mm,Pletina de hierro de 45x30 mm. Calidad: S275JR,248,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12927,variable,Pletina de hierro de 50x4 mm,Pletina de hierro de 50x4 mm. Calidad: S275JR,263,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12928,variable,Pletina de hierro de 50x5 mm,Pletina de hierro de 50x5 mm. Calidad: S275JR,265,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12929,variable,Pletina de hierro de 50x6 mm,Pletina de hierro de 50x6 mm. Calidad: S275JR,266,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12930,variable,Pletina de hierro de 50x7 mm,Pletina de hierro de 50x7 mm. Calidad: S275JR,267,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12931,variable,Pletina de hierro de 50x8 mm,Pletina de hierro de 50x8 mm. Calidad: S275JR,268,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12932,variable,Pletina de hierro de 50x10 mm,Pletina de hierro de 50x10 mm. Calidad: S275JR,254,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12933,variable,Pletina de hierro de 50x12 mm,Pletina de hierro de 50x12 mm. Calidad: S275JR,255,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12934,variable,Pletina de hierro de 50x14 mm,Pletina de hierro de 50x14 mm. Calidad: S275JR,256,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12935,variable,Pletina de hierro de 50x15 mm,Pletina de hierro de 50x15 mm. Calidad: S275JR,257,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12936,variable,Pletina de hierro de 50x16 mm,Pletina de hierro de 50x16 mm. Calidad: S275JR,258,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12937,variable,Pletina de hierro de 50x18 mm,Pletina de hierro de 50x18 mm. Calidad: S275JR,259,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12938,variable,Pletina de hierro de 50x20 mm,Pletina de hierro de 50x20 mm. Calidad: S275JR,260,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12939,variable,Pletina de hierro de 50x25 mm,Pletina de hierro de 50x25 mm. Calidad: S275JR,261,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12940,variable,Pletina de hierro de 50x30 mm,Pletina de hierro de 50x30 mm. Calidad: S275JR,262,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
51206,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51207,variation,,,2,Color,Oxido,,1,,,,,,,,,
51208,variation,,,3,Color,Hierro,,1,,,,,,,,,
51209,variation,,,4,Color,Blanco,,1,,,,,,,,,
51210,variation,,,5,Color,Negro,,1,,,,,,,,,
51211,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51212,variation,,,2,Color,Oxido,,1,,,,,,,,,
51213,variation,,,3,Color,Hierro,,1,,,,,,,,,
51214,variation,,,4,Color,Blanco,,1,,,,,,,,,
51215,variation,,,5,Color,Negro,,1,,,,,,,,,
51220,variation,,,5,Color,Negro,,1,,,,,,,,,
51217,variation,,,2,Color,Oxido,,1,,,,,,,,,
51218,variation,,,3,Color,Hierro,,1,,,,,,,,,
51219,variation,,,4,Color,Blanco,,1,,,,,,,,,
51216,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51221,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51222,variation,,,2,Color,Oxido,,1,,,,,,,,,
51223,variation,,,3,Color,Hierro,,1,,,,,,,,,
51224,variation,,,4,Color,Blanco,,1,,,,,,,,,
51225,variation,,,5,Color,Negro,,1,,,,,,,,,
51227,variation,,,2,Color,Oxido,,1,,,,,,,,,
51228,variation,,,3,Color,Hierro,,1,,,,,,,,,
51229,variation,,,4,Color,Blanco,,1,,,,,,,,,
51230,variation,,,5,Color,Negro,,1,,,,,,,,,
51226,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51231,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51232,variation,,,2,Color,Oxido,,1,,,,,,,,,
51233,variation,,,3,Color,Hierro,,1,,,,,,,,,
51234,variation,,,4,Color,Blanco,,1,,,,,,,,,
51235,variation,,,5,Color,Negro,,1,,,,,,,,,
51240,variation,,,5,Color,Negro,,1,,,,,,,,,
51236,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51237,variation,,,2,Color,Oxido,,1,,,,,,,,,
51238,variation,,,3,Color,Hierro,,1,,,,,,,,,
51239,variation,,,4,Color,Blanco,,1,,,,,,,,,
51241,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51242,variation,,,2,Color,Oxido,,1,,,,,,,,,
51243,variation,,,3,Color,Hierro,,1,,,,,,,,,
51244,variation,,,4,Color,Blanco,,1,,,,,,,,,
51245,variation,,,5,Color,Negro,,1,,,,,,,,,
51250,variation,,,5,Color,Negro,,1,,,,,,,,,
51246,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51247,variation,,,2,Color,Oxido,,1,,,,,,,,,
51248,variation,,,3,Color,Hierro,,1,,,,,,,,,
51249,variation,,,4,Color,Blanco,,1,,,,,,,,,
51251,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51252,variation,,,2,Color,Oxido,,1,,,,,,,,,
51253,variation,,,3,Color,Hierro,,1,,,,,,,,,
51254,variation,,,4,Color,Blanco,,1,,,,,,,,,
51255,variation,,,5,Color,Negro,,1,,,,,,,,,
51256,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51257,variation,,,2,Color,Oxido,,1,,,,,,,,,
51258,variation,,,3,Color,Hierro,,1,,,,,,,,,
51259,variation,,,4,Color,Blanco,,1,,,,,,,,,
51260,variation,,,5,Color,Negro,,1,,,,,,,,,
51261,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51262,variation,,,2,Color,Oxido,,1,,,,,,,,,
51263,variation,,,3,Color,Hierro,,1,,,,,,,,,
51264,variation,,,4,Color,Blanco,,1,,,,,,,,,
51265,variation,,,5,Color,Negro,,1,,,,,,,,,
51266,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51267,variation,,,2,Color,Oxido,,1,,,,,,,,,
51268,variation,,,3,Color,Hierro,,1,,,,,,,,,
51269,variation,,,4,Color,Blanco,,1,,,,,,,,,
51270,variation,,,5,Color,Negro,,1,,,,,,,,,
51271,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51272,variation,,,2,Color,Oxido,,1,,,,,,,,,
51273,variation,,,3,Color,Hierro,,1,,,,,,,,,
51274,variation,,,4,Color,Blanco,,1,,,,,,,,,
51275,variation,,,5,Color,Negro,,1,,,,,,,,,
51280,variation,,,5,Color,Negro,,1,,,,,,,,,
51277,variation,,,2,Color,Oxido,,1,,,,,,,,,
51278,variation,,,3,Color,Hierro,,1,,,,,,,,,
51279,variation,,,4,Color,Blanco,,1,,,,,,,,,
51276,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51281,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51282,variation,,,2,Color,Oxido,,1,,,,,,,,,
51283,variation,,,3,Color,Hierro,,1,,,,,,,,,
51284,variation,,,4,Color,Blanco,,1,,,,,,,,,
51285,variation,,,5,Color,Negro,,1,,,,,,,,,
51290,variation,,,4,Color,Blanco,,1,,,,,,,,,
51291,variation,,,5,Color,Negro,,1,,,,,,,,,
51286,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51287,variation,,,2,Color,Oxido,,1,,,,,,,,,
51288,variation,,,3,Color,Hierro,,1,,,,,,,,,
51296,variation,,,5,Color,Negro,,1,,,,,,,,,
51292,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51293,variation,,,2,Color,Oxido,,1,,,,,,,,,
51294,variation,,,3,Color,Hierro,,1,,,,,,,,,
51295,variation,,,4,Color,Blanco,,1,,,,,,,,,
51297,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51298,variation,,,2,Color,Oxido,,1,,,,,,,,,
51299,variation,,,3,Color,Hierro,,1,,,,,,,,,
51300,variation,,,4,Color,Blanco,,1,,,,,,,,,
51301,variation,,,5,Color,Negro,,1,,,,,,,,,
51302,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51303,variation,,,2,Color,Oxido,,1,,,,,,,,,
51304,variation,,,3,Color,Hierro,,1,,,,,,,,,
51305,variation,,,4,Color,Blanco,,1,,,,,,,,,
51306,variation,,,5,Color,Negro,,1,,,,,,,,,
51309,variation,,,3,Color,Hierro,,1,,,,,,,,,
51310,variation,,,4,Color,Blanco,,1,,,,,,,,,
51311,variation,,,5,Color,Negro,,1,,,,,,,,,
51307,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51308,variation,,,2,Color,Oxido,,1,,,,,,,,,
51312,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51313,variation,,,2,Color,Oxido,,1,,,,,,,,,
51314,variation,,,3,Color,Hierro,,1,,,,,,,,,
51315,variation,,,4,Color,Blanco,,1,,,,,,,,,
51316,variation,,,5,Color,Negro,,1,,,,,,,,,
51320,variation,,,4,Color,Blanco,,1,,,,,,,,,
51321,variation,,,5,Color,Negro,,1,,,,,,,,,
51317,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51318,variation,,,2,Color,Oxido,,1,,,,,,,,,
51319,variation,,,3,Color,Hierro,,1,,,,,,,,,
51322,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51323,variation,,,2,Color,Oxido,,1,,,,,,,,,
51324,variation,,,3,Color,Hierro,,1,,,,,,,,,
51325,variation,,,4,Color,Blanco,,1,,,,,,,,,
51326,variation,,,5,Color,Negro,,1,,,,,,,,,
51327,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51328,variation,,,2,Color,Oxido,,1,,,,,,,,,
51329,variation,,,3,Color,Hierro,,1,,,,,,,,,
51330,variation,,,4,Color,Blanco,,1,,,,,,,,,
51331,variation,,,5,Color,Negro,,1,,,,,,,,,
51333,variation,,,2,Color,Oxido,,1,,,,,,,,,
51334,variation,,,3,Color,Hierro,,1,,,,,,,,,
51335,variation,,,4,Color,Blanco,,1,,,,,,,,,
51336,variation,,,5,Color,Negro,,1,,,,,,,,,
51332,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51337,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51338,variation,,,2,Color,Oxido,,1,,,,,,,,,
51339,variation,,,3,Color,Hierro,,1,,,,,,,,,
51340,variation,,,4,Color,Blanco,,1,,,,,,,,,
51341,variation,,,5,Color,Negro,,1,,,,,,,,,
51346,variation,,,5,Color,Negro,,1,,,,,,,,,
51342,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51343,variation,,,2,Color,Oxido,,1,,,,,,,,,
51344,variation,,,3,Color,Hierro,,1,,,,,,,,,
51345,variation,,,4,Color,Blanco,,1,,,,,,,,,
51350,variation,,,4,Color,Blanco,,1,,,,,,,,,
51351,variation,,,5,Color,Negro,,1,,,,,,,,,
51347,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51348,variation,,,2,Color,Oxido,,1,,,,,,,,,
51349,variation,,,3,Color,Hierro,,1,,,,,,,,,
51352,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51353,variation,,,2,Color,Oxido,,1,,,,,,,,,
51354,variation,,,3,Color,Hierro,,1,,,,,,,,,
51355,variation,,,4,Color,Blanco,,1,,,,,,,,,
51356,variation,,,5,Color,Negro,,1,,,,,,,,,
51357,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51358,variation,,,2,Color,Oxido,,1,,,,,,,,,
51359,variation,,,3,Color,Hierro,,1,,,,,,,,,
51360,variation,,,4,Color,Blanco,,1,,,,,,,,,
51361,variation,,,5,Color,Negro,,1,,,,,,,,,
51362,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51363,variation,,,2,Color,Oxido,,1,,,,,,,,,
51364,variation,,,3,Color,Hierro,,1,,,,,,,,,
51365,variation,,,4,Color,Blanco,,1,,,,,,,,,
51366,variation,,,5,Color,Negro,,1,,,,,,,,,
51370,variation,,,4,Color,Blanco,,1,,,,,,,,,
51371,variation,,,5,Color,Negro,,1,,,,,,,,,
51367,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51368,variation,,,2,Color,Oxido,,1,,,,,,,,,
51369,variation,,,3,Color,Hierro,,1,,,,,,,,,
51372,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51373,variation,,,2,Color,Oxido,,1,,,,,,,,,
51374,variation,,,3,Color,Hierro,,1,,,,,,,,,
51375,variation,,,4,Color,Blanco,,1,,,,,,,,,
51376,variation,,,5,Color,Negro,,1,,,,,,,,,
51380,variation,,,4,Color,Blanco,,1,,,,,,,,,
51381,variation,,,5,Color,Negro,,1,,,,,,,,,
51377,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51378,variation,,,2,Color,Oxido,,1,,,,,,,,,
51379,variation,,,3,Color,Hierro,,1,,,,,,,,,
51382,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51383,variation,,,2,Color,Oxido,,1,,,,,,,,,
51384,variation,,,3,Color,Hierro,,1,,,,,,,,,
51385,variation,,,4,Color,Blanco,,1,,,,,,,,,
51386,variation,,,5,Color,Negro,,1,,,,,,,,,
51387,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51388,variation,,,2,Color,Oxido,,1,,,,,,,,,
51389,variation,,,3,Color,Hierro,,1,,,,,,,,,
51390,variation,,,4,Color,Blanco,,1,,,,,,,,,
51391,variation,,,5,Color,Negro,,1,,,,,,,,,
51392,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51393,variation,,,2,Color,Oxido,,1,,,,,,,,,
51394,variation,,,3,Color,Hierro,,1,,,,,,,,,
51395,variation,,,4,Color,Blanco,,1,,,,,,,,,
51396,variation,,,5,Color,Negro,,1,,,,,,,,,
51397,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51398,variation,,,2,Color,Oxido,,1,,,,,,,,,
51399,variation,,,3,Color,Hierro,,1,,,,,,,,,
51400,variation,,,4,Color,Blanco,,1,,,,,,,,,
51401,variation,,,5,Color,Negro,,1,,,,,,,,,
51404,variation,,,3,Color,Hierro,,1,,,,,,,,,
51405,variation,,,4,Color,Blanco,,1,,,,,,,,,
51406,variation,,,5,Color,Negro,,1,,,,,,,,,
51402,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51403,variation,,,2,Color,Oxido,,1,,,,,,,,,
51410,variation,,,4,Color,Blanco,,1,,,,,,,,,
51411,variation,,,5,Color,Negro,,1,,,,,,,,,
51407,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51408,variation,,,2,Color,Oxido,,1,,,,,,,,,
51409,variation,,,3,Color,Hierro,,1,,,,,,,,,
51416,variation,,,5,Color,Negro,,1,,,,,,,,,
51412,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51413,variation,,,2,Color,Oxido,,1,,,,,,,,,
51414,variation,,,3,Color,Hierro,,1,,,,,,,,,
51415,variation,,,4,Color,Blanco,,1,,,,,,,,,
51417,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51418,variation,,,2,Color,Oxido,,1,,,,,,,,,
51419,variation,,,3,Color,Hierro,,1,,,,,,,,,
51420,variation,,,4,Color,Blanco,,1,,,,,,,,,
51421,variation,,,5,Color,Negro,,1,,,,,,,,,
51422,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51423,variation,,,2,Color,Oxido,,1,,,,,,,,,
51424,variation,,,3,Color,Hierro,,1,,,,,,,,,
51425,variation,,,4,Color,Blanco,,1,,,,,,,,,
51426,variation,,,5,Color,Negro,,1,,,,,,,,,
51427,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51428,variation,,,2,Color,Oxido,,1,,,,,,,,,
51429,variation,,,3,Color,Hierro,,1,,,,,,,,,
51430,variation,,,4,Color,Blanco,,1,,,,,,,,,
51431,variation,,,5,Color,Negro,,1,,,,,,,,,
51432,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51433,variation,,,2,Color,Oxido,,1,,,,,,,,,
51434,variation,,,3,Color,Hierro,,1,,,,,,,,,
51435,variation,,,4,Color,Blanco,,1,,,,,,,,,
51436,variation,,,5,Color,Negro,,1,,,,,,,,,
51440,variation,,,4,Color,Blanco,,1,,,,,,,,,
51441,variation,,,5,Color,Negro,,1,,,,,,,,,
51437,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51438,variation,,,2,Color,Oxido,,1,,,,,,,,,
51439,variation,,,3,Color,Hierro,,1,,,,,,,,,
51442,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51443,variation,,,2,Color,Oxido,,1,,,,,,,,,
51444,variation,,,3,Color,Hierro,,1,,,,,,,,,
51445,variation,,,4,Color,Blanco,,1,,,,,,,,,
51446,variation,,,5,Color,Negro,,1,,,,,,,,,
51449,variation,,,3,Color,Hierro,,1,,,,,,,,,
51450,variation,,,4,Color,Blanco,,1,,,,,,,,,
51451,variation,,,5,Color,Negro,,1,,,,,,,,,
51447,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51448,variation,,,2,Color,Oxido,,1,,,,,,,,,
51456,variation,,,5,Color,Negro,,1,,,,,,,,,
51452,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51453,variation,,,2,Color,Oxido,,1,,,,,,,,,
51454,variation,,,3,Color,Hierro,,1,,,,,,,,,
51455,variation,,,4,Color,Blanco,,1,,,,,,,,,
12941,variable,Pletina de hierro de 50x40 mm,Pletina de hierro de 50x40 mm. Calidad: S275JR,264,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12942,variable,Pletina de hierro de 60x5 mm,Pletina de hierro de 60x5 mm. Calidad: S275JR,279,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12943,variable,Pletina de hierro de 60x6 mm,Pletina de hierro de 60x6 mm. Calidad: S275JR,280,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12944,variable,Pletina de hierro de 60x7 mm,Pletina de hierro de 60x7 mm. Calidad: S275JR,281,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12945,variable,Pletina de hierro de 60x8 mm,Pletina de hierro de 60x8 mm. Calidad: S275JR,282,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12946,variable,Pletina de hierro de 60x10 mm,Pletina de hierro de 60x10 mm. Calidad: S275JR,269,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12947,variable,Pletina de hierro de 60x12 mm,Pletina de hierro de 60x12 mm. Calidad: S275JR,270,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12948,variable,Pletina de hierro de 60x14 mm,Pletina de hierro de 60x14 mm. Calidad: S275JR,271,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12949,variable,Pletina de hierro de 60x15 mm,Pletina de hierro de 60x15 mm. Calidad: S275JR,272,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12950,variable,Pletina de hierro de 60x16 mm,Pletina de hierro de 60x16 mm. Calidad: S275JR,273,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12951,variable,Pletina de hierro de 60x18 mm,Pletina de hierro de 60x18 mm. Calidad: S275JR,274,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12952,variable,Pletina de hierro de 60x20 mm,Pletina de hierro de 60x20 mm. Calidad: S275JR,275,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12953,variable,Pletina de hierro de 60x25 mm,Pletina de hierro de 60x25 mm. Calidad: S275JR,276,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12954,variable,Pletina de hierro de 60x30 mm,Pletina de hierro de 60x30 mm. Calidad: S275JR,277,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12955,variable,Pletina de hierro de 60x40 mm,Pletina de hierro de 60x40 mm. Calidad: S275JR,278,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12956,variable,Pletina de hierro de 70x5 mm,Pletina de hierro de 70x5 mm. Calidad: S275JR,293,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12957,variable,Pletina de hierro de 70x6 mm,Pletina de hierro de 70x6 mm. Calidad: S275JR,294,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12958,variable,Pletina de hierro de 70x7 mm,Pletina de hierro de 70x7 mm. Calidad: S275JR,295,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12959,variable,Pletina de hierro de 70x8 mm,Pletina de hierro de 70x8 mm. Calidad: S275JR,296,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12960,variable,Pletina de hierro de 70x10 mm,Pletina de hierro de 70x10 mm. Calidad: S275JR,283,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12961,variable,Pletina de hierro de 70x12 mm,Pletina de hierro de 70x12 mm. Calidad: S275JR,284,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12962,variable,Pletina de hierro de 70x14 mm,Pletina de hierro de 70x14 mm. Calidad: S275JR,285,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12963,variable,Pletina de hierro de 70x15 mm,Pletina de hierro de 70x15 mm. Calidad: S275JR,286,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12964,variable,Pletina de hierro de 70x16 mm,Pletina de hierro de 70x16 mm. Calidad: S275JR,287,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12965,variable,Pletina de hierro de 70x18 mm,Pletina de hierro de 70x18 mm. Calidad: S275JR,288,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12966,variable,Pletina de hierro de 70x20 mm,Pletina de hierro de 70x20 mm. Calidad: S275JR,289,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
12967,variable,Pletina de hierro de 70x25 mm,Pletina de hierro de 70x25 mm. Calidad: S275JR,290,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
